User ID,Time,Category,Operation,Order ID,Transaction ID,Primary Asset,Realized Amount For Primary Asset,Realized Amount for Primary Asset in USD,Base Asset,Realized Amount For Base Asset,Realized Amount For Base Asset In USD,Quote Asset,Realized Amount for Quote Asset,Realized Amount for Quote Asset in USD,Fee Asset,Realized Amount for Fee Asset,Realized Amount for Fee Asset in USD,Payment Method,Withdraw Method,Additional Note
57173144,2025-09-05 20:13:46,Spot Trading,Buy,121494661,2426140230,"","","",SUI,5.40000000,18.22404500,USDT,18.48690000,18.48597900,BNB,0.00008222,0.06988500,Wallet,"",""
57173144,2025-09-05 20:17:38,Spot Trading,Sell,256484338,2426139854,"","","",AVAX,2.12000000,51.89459600,USDT,51.70680000,51.70422300,BNB,0.00023081,0.19618400,Wallet,"",""
57173144,2025-09-05 20:17:39,Spot Trading,Buy,121494907,2426141085,"","","",SUI,10.20000000,34.42319600,USDT,34.91970000,34.91796000,BNB,0.00015587,0.13248600,Wallet,"",""
57173144,2025-09-05 21:14:01,Spot Trading,Buy,44538534,2426142351,"","","",RENDER,4.90000000,16.95368800,USDT,17.08140000,17.08054900,BNB,0.00007617,0.06474300,Wallet,"",""
57173144,2025-09-05 21:14:16,Spot Trading,Sell,121499354,2426143285,"","","",SUI,15.60000000,52.64724100,USDT,53.05872000,53.05607600,BNB,0.00023681,0.20128400,Wallet,"",""
57173144,2025-09-05 21:14:17,Spot Trading,Buy,82735235,2426144887,"","","",BONK,1723289.00000000,34.82767100,USDT,35.05169826,35.04995100,BNB,0.00013096,0.11131300,Wallet,"",""
57173144,2025-09-05 21:14:47,Spot Trading,Buy,121499404,2426142357,"","","",SUI,5.20000000,17.54908000,USDT,17.77100000,17.77011400,BNB,0.00007894,0.06709700,Wallet,"",""
57173144,2025-09-05 21:26:49,Spot Trading,Sell,50654872,2426147102,"","","",APT,7.42000000,31.54042700,USDT,31.15658000,31.15502700,BNB,0.00013892,0.11807900,Wallet,"",""
57173144,2025-09-05 21:26:49,Spot Trading,Sell,50654872,2426147104,"","","",APT,4.83000000,20.53103300,USDT,20.28117000,20.28015900,BNB,0.00009043,0.07686400,Wallet,"",""
57173144,2025-09-05 21:26:50,Spot Trading,Buy,44538979,2426145206,"","","",RENDER,8.62000000,29.82465200,USDT,30.01484000,30.01334400,BNB,0.00013398,0.11388000,Wallet,"",""
57173144,2025-09-06 09:09:48,Spot Trading,Buy,185296538,2426170976,"","","",LINK,1.01000000,22.42730900,USDT,22.39170000,22.39666600,BNB,0.00009959,0.08582400,Wallet,"",""
57173144,2025-09-06 12:24:06,Spot Trading,Sell,185308909,2426174921,"","","",LINK,1.12000000,24.86988800,USDT,24.95360000,24.95913400,BNB,0.00010996,0.09476000,Wallet,"",""
57173144,2025-09-06 12:26:30,Spot Trading,Sell,44556486,2426174930,"","","",RENDER,20.82000000,71.06254900,USDT,71.05866000,71.07441900,BNB,0.00031249,0.26929500,Wallet,"",""
57173144,2025-09-07 19:02:04,Spot Trading,Sell,256671192,2426256847,"","","",AVAX,0.41000000,10.12394500,USDT,9.97940000,9.98033200,BNB,0.00002714,0.02390000,Wallet,"",""
57173144,2025-09-07 19:02:43,Spot Trading,Sell,256671192,2426258007,"","","",AVAX,0.51000000,12.59320000,USDT,12.41340000,12.41456000,BNB,0.00003376,0.02972900,Wallet,"",""
57173144,2025-09-07 19:56:58,Spot Trading,Sell,131590918,2426258891,"","","",DOT,12.48000000,49.85594100,USDT,49.69536000,49.70000300,BNB,0.00021620,0.19038900,Wallet,"",""
57173144,2025-09-07 21:18:42,Convert,Convert,2083436417077274283,3648558,"","","",NEAR,26.80000000,66.06287600,USDT,61.33173866,61.33746800,USDT,4.62574134,4.62617300,Wallet,"",""
57173144,2025-09-07 21:20:19,Convert,Convert,2083437250300932079,3648559,"","","",THETA,63.40000000,49.85739400,USDT,46.00150511,46.00580300,USDT,3.37458290,3.37489800,Wallet,"",""
57173144,2025-09-07 21:21:04,Convert,Convert,2083437636847984215,3648561,"","","",UNI,4.94000000,46.41059200,USDT,42.86029285,42.86429700,USDT,3.14170360,3.14199700,Wallet,"",""
57173144,2025-09-07 21:26:42,Spot Trading,Sell,344715247,2426259750,"","","",FIL,14.75000000,35.32761900,USDT,35.07550000,35.07877700,BNB,0.00015269,0.13446100,Wallet,"",""
57173144,2025-09-07 21:30:20,Spot Trading,Sell,121714675,2426259216,"","","",SUI,12.00000000,40.77371300,USDT,40.65000000,40.65379800,BNB,0.00011062,0.09741300,Wallet,"",""
57173144,2025-09-08 02:26:48,Convert,Convert,"",2426275066,"","","",BNB,0.02001771,17.58107370,USDT,17.59396567,17.59231200,USDT,0.87969829,0.87961560,Wallet,"",""
57173144,2025-09-08 02:26:48,Convert,Convert,"",2426275067,"","","",FIL,0.00152000,0.00370880,USDT,0.00361456,0.00361420,USDT,0.00018073,0.00018070,Wallet,"",""
57173144,2025-09-08 02:37:13,Spot Trading,Sell,50658539,2426278998,"","","",APT,5.25000000,23.12754900,USDT,22.49100000,22.48888600,USDT,0.05622750,0.05622200,Wallet,"",""
57173144,2025-09-08 09:28:41,Spot Trading,Sell,96359403,2426295392,"","","",MANA,76.00000000,24.79982600,USDT,25.07240000,25.07004300,USDT,0.06268100,0.06267500,Wallet,"",""
57173144,2025-09-08 09:35:45,Spot Trading,Sell,96359403,2426296346,"","","",MANA,108.00000000,35.24185800,USDT,35.62920000,35.62585100,USDT,0.08907300,0.08906500,Wallet,"",""
57173144,2025-09-09 01:30:04,Spot Trading,Buy,82959867,2426366949,"","","",BONK,2620087.00000000,59.55457800,USDT,59.99999230,60.00390100,BONK,6550.22000000,0.14888700,Wallet,"",""
57173144,2025-09-09 01:30:45,Spot Trading,Sell,82960005,2426368273,"","","",BONK,4546359.00000000,103.33874000,USDT,103.83883956,103.84560400,USDT,0.41535536,0.41538200,Wallet,"",""
57173144,2025-09-09 14:31:09,Spot Trading,Sell,83023661,2426421738,"","","",BONK,1515453.00000000,34.44624700,USDT,34.76449182,34.76675600,USDT,0.13905797,0.13906700,Wallet,"",""
57173144,2025-09-09 14:32:44,Spot Trading,Sell,277189758,2426423036,"","","",BCH,0.04200000,24.40918200,USDT,24.48600000,24.48759500,USDT,0.09794400,0.09795000,Wallet,"",""
57173144,2025-09-09 14:36:22,Spot Trading,Sell,257057167,2426428345,"","","",XRP,31.80000000,93.70233500,USDT,93.95946000,93.96558100,USDT,0.37583784,0.37586200,Wallet,"",""
57173144,2025-09-09 14:41:31,Convert,Convert,"",2426419003,"","","",BONK,0.78000000,0.00001770,USDT,0.00001773,0.00001770,USDT,8.9E-7,9.0E-7,Wallet,"",""
57173144,2025-09-09 22:06:56,Spot Trading,Buy,76828543,2426454610,"","","",QNT,0.39600000,38.57020600,USDT,38.82780000,38.83032900,QNT,0.00099000,0.09642600,Wallet,"",""
57173144,2025-09-09 22:07:06,Spot Trading,Buy,76828543,2426453491,"","","",QNT,0.15800000,15.38912300,USDT,15.49190000,15.49290900,QNT,0.00039500,0.03847300,Wallet,"",""
57173144,2025-09-09 22:07:15,Spot Trading,Buy,76828543,2426455236,"","","",QNT,0.06300000,6.13616900,USDT,6.17715000,6.17755200,QNT,0.00015750,0.01534000,Wallet,"",""
57173144,2025-09-09 22:07:25,Spot Trading,Buy,76828543,2426455239,"","","",QNT,0.02500000,2.43498800,USDT,2.45125000,2.45141000,QNT,0.00006250,0.00608700,Wallet,"",""
57173144,2025-09-09 23:36:01,Withdrawal,Crypto Withdrawal,2426455987,2426455987,ETH,0.10285114,443.18983800,"","","","","","",ETH,0.00356451,15.35962200,Wallet,Wallet,""
57173144,2025-09-10 00:00:02,Withdrawal,Crypto Withdrawal,2426460026,2426460026,SOL,0.61331045,137.38963700,"","","","","","",SOL,0.01218555,2.72972400,Wallet,Wallet,""
57173144,2025-09-10 00:22:08,Spot Trading,Buy,76828543,2426462131,"","","",QNT,0.67300000,67.66167400,USDT,65.98765000,65.99677900,QNT,0.00168250,0.16915400,Wallet,"",""
57173144,2025-09-10 01:19:41,Spot Trading,Sell,79960295,2426465747,"","","",USDT,350.00000000,350.04842300,USD,349.65000000,349.65000000,USD,1.39860000,1.39860000,Wallet,"",""
57173144,2025-09-10 02:13:01,Spot Trading,Buy,60145391,2426472088,"","","",WIF,45.10000000,40.36165300,USDT,39.91350000,39.91902200,WIF,0.11275000,0.10090400,Wallet,"",""
57173144,2025-09-11 05:17:58,Withdrawal,USD Withdrawal,46540e6677e9437aa6edf03b5c0d25ab,2426443483,USD,348.25000000,348.25000000,"","","","","","",USD,0E-8,0E-8,Wallet,ACH,""
57173144,2025-09-11 13:49:24,Spot Trading,Buy,715671563,2426769043,"","","",SOL,0.31200000,71.37193000,USDT,71.04240000,71.06128200,SOL,0.00124800,0.28548800,Wallet,"",""
57173144,2025-09-11 13:51:34,Spot Trading,Sell,715672329,2426767229,"","","",SOL,0.31000000,70.91441800,USDT,70.52810000,70.54684600,USDT,0.28211240,0.28218700,Wallet,"",""
57173144,2025-09-11 13:54:44,Spot Trading,Buy,715672937,2426769085,"","","",SOL,0.74800000,171.10962700,USDT,170.20740000,170.25263900,SOL,0.00187000,0.42777400,Wallet,"",""
57173144,2025-09-12 21:43:08,Spot Trading,Sell,715991164,2426927888,"","","",SOL,0.37000000,89.65221600,USDT,88.54840000,88.60312200,USDT,0.22137100,0.22150800,Wallet,"",""
57173144,2025-09-12 21:47:50,Spot Trading,Sell,715991164,2426930278,"","","",SOL,0.00300000,0.72691000,USDT,0.71796000,0.71840400,USDT,0.00179490,0.00179600,Wallet,"",""
57173144,2025-09-12 21:54:33,Spot Trading,Buy,1292937359,2426928965,"","","",ETH,0.01920000,90.53272900,USDT,89.06880000,89.12384400,ETH,0.00004800,0.22633200,Wallet,"",""
57173144,2025-09-12 23:24:53,Spot Trading,Sell,186473374,2426938606,"","","",LINK,2.87000000,72.14098200,USDT,72.00830000,72.05280000,USDT,0.28803320,0.28821100,Wallet,"",""
57173144,2025-09-12 23:24:54,Spot Trading,Sell,45015784,2426940232,"","","",PEPE,7291321.00000000,84.14184400,USDT,84.28767076,84.33976000,USDT,0.33715068,0.33735900,Wallet,"",""
57173144,2025-09-12 23:28:07,Spot Trading,Buy,716009413,2426939767,"","","",SOL,0.24100000,58.39509200,USDT,58.22560000,58.26158300,SOL,0.00096400,0.23358000,Wallet,"",""
57173144,2025-09-12 23:28:09,Spot Trading,Sell,60717647,2426939174,"","","",WIF,75.89000000,72.18357100,USDT,71.71605000,71.76037000,USDT,0.28686420,0.28704100,Wallet,"",""
57173144,2025-09-12 23:28:10,Spot Trading,Sell,5761750,2426940670,"","","",HYPE,0.45200000,24.97126600,USDT,25.33912000,25.35477900,USDT,0.10135648,0.10141900,Wallet,"",""
57173144,2025-09-12 23:28:10,Spot Trading,Sell,5761750,2426940672,"","","",HYPE,0.27100000,14.97171100,USDT,15.34131000,15.35079100,USDT,0.06136524,0.06140300,Wallet,"",""
57173144,2025-09-12 23:28:10,Spot Trading,Sell,5761750,2426940671,"","","",HYPE,0.27300000,15.08220300,USDT,15.37809000,15.38759400,USDT,0.06151236,0.06155000,Wallet,"",""
57173144,2025-09-12 23:41:24,Spot Trading,Buy,1292964150,2426940778,"","","",ETH,0.03190000,150.41635700,USDT,149.85918200,149.95179300,ETH,0.00012760,0.60166500,Wallet,"",""
57173144,2025-09-12 23:54:56,Spot Trading,Buy,1541399424,2426942402,"","","",BTC,0.00041000,47.60164800,USDT,47.63633790,47.66577700,BTC,0.00000164,0.19040700,Wallet,"",""
57173144,2025-09-12 23:54:56,Spot Trading,Buy,1541399424,2426942403,"","","",BTC,0.00002000,2.32203200,USDT,2.32372360,2.32516000,BTC,8E-8,0.00928800,Wallet,"",""
57173144,2025-09-13 05:39:45,Convert,Convert,"",2426975207,"","","",HYPE,0.00014075,0.00767420,USDT,0.00809031,0.00809290,USDT,0.00040452,0.00040460,Wallet,"",""
57173144,2025-09-13 05:39:45,Convert,Convert,"",2426975208,"","","",WIF,0.00725000,0.00708100,USDT,0.00689475,0.00689690,USDT,0.00034474,0.00034480,Wallet,"",""
57173144,2025-09-13 05:39:45,Convert,Convert,"",2426975209,"","","",USD,0.00140000,0.00140000,USDT,0.00140042,0.00140090,USDT,0.00007003,0.00007010,Wallet,"",""
57173144,2025-09-13 08:28:20,Deposit,Crypto Deposit,2426975972,2426975972,XRP,100.00000000,312.14672000,"","","","","","","","","",Wallet,"",""
57173144,2025-09-13 08:39:35,Spot Trading,Sell,258038170,2426981532,"","","",XRP,100.00000000,312.14672000,USDT,312.63000000,312.72958200,USDT,1.25052000,1.25091800,Wallet,"",""
57173144,2025-09-13 08:39:40,Spot Trading,Buy,701812555,2426980470,"","","",DOGE,263.00000000,76.12912400,USDT,74.92607000,74.94993600,DOGE,1.05200000,0.30451600,Wallet,"",""
57173144,2025-09-13 08:39:44,Spot Trading,Buy,123023991,2426982071,"","","",SUI,17.20000000,65.61950100,USDT,64.92828000,64.94896200,SUI,0.06880000,0.26247800,Wallet,"",""
57173144,2025-09-13 08:39:47,Spot Trading,Buy,538536800,2426980934,"","","",ADA,53.60000000,49.83956800,USDT,49.97128000,49.98719700,ADA,0.21440000,0.19935800,Wallet,"",""
57173144,2025-09-13 08:39:50,Spot Trading,Buy,83422333,2426980475,"","","",BONK,1292564.00000000,33.71006900,USDT,33.86517680,33.87596400,BONK,5170.26000000,0.13484000,Wallet,"",""
57173144,2025-09-13 08:39:50,Spot Trading,Buy,83422333,2426980473,"","","",BONK,425480.00000000,11.09651800,USDT,11.13481160,11.13835800,BONK,1701.92000000,0.04438600,Wallet,"",""
57173144,2025-09-13 13:50:59,Spot Trading,Buy,716011837,2427010471,"","","",SOL,0.10100000,24.50218700,USDT,24.22788000,24.23559700,SOL,0.00025250,0.06125500,Wallet,"",""
57173144,2025-09-13 15:41:06,Spot Trading,Buy,44816439,2427022864,"","","",RENDER,17.03000000,69.11225400,USDT,68.86932000,68.89125700,RENDER,0.04257500,0.17278100,Wallet,"",""
57173144,2025-09-13 16:49:00,Spot Trading,Sell,1293179024,2427027597,"","","",ETH,0.01910000,89.16223400,USDT,88.33750000,88.36563800,USDT,0.22084375,0.22091400,Wallet,"",""
57173144,2025-09-13 16:55:44,Spot Trading,Buy,1293191250,2427029364,"","","",ETH,0.02080000,97.09814000,USDT,96.34372800,96.37441600,ETH,0.00008320,0.38839300,Wallet,"",""
57173144,2025-09-13 17:22:25,Spot Trading,Sell,702090945,2427032855,"","","",DOGE,65.00000000,18.81518300,USDT,18.60040000,18.60632500,USDT,0.04650100,0.04651600,Wallet,"",""
57173144,2025-09-13 17:31:05,Spot Trading,Sell,1541842307,2427034450,"","","",BTC,0.00029000,33.62564600,USDT,33.48134390,33.49200900,USDT,0.08370336,0.08373000,Wallet,"",""
57173144,2025-09-13 17:31:15,Spot Trading,Sell,1293194263,2427034458,"","","",ETH,0.02070000,96.63132200,USDT,95.73170400,95.76219700,USDT,0.23932926,0.23940500,Wallet,"",""
57173144,2025-09-13 17:38:47,Spot Trading,Buy,123184215,2427035879,"","","",SUI,15.90000000,60.65988700,USDT,59.88735000,59.90642600,SUI,0.06360000,0.24264000,Wallet,"",""
57173144,2025-09-13 17:42:14,Spot Trading,Sell,123184797,2427036821,"","","",SUI,23.50000000,89.65455000,USDT,88.29420000,88.32232400,USDT,0.35317680,0.35328900,Wallet,"",""
57173144,2025-09-13 17:42:14,Spot Trading,Sell,123184797,2427036822,"","","",SUI,1.20000000,4.57810500,USDT,4.50852000,4.50995600,USDT,0.01803408,0.01804000,Wallet,"",""
57173144,2025-09-13 18:03:29,Spot Trading,Buy,1293211458,2427036081,"","","",ETH,0.03880000,181.12537600,USDT,179.86283200,179.92012400,ETH,0.00015520,0.72450200,Wallet,"",""
57173144,2025-09-13 23:16:50,Spot Trading,Sell,1542034244,2427053267,"","","",BTC,0.00012000,13.91406100,USDT,13.90210080,13.90652900,USDT,0.03475525,0.03476600,Wallet,"",""
57173144,2025-09-13 23:27:42,Spot Trading,Sell,83518265,2427052660,"","","",BONK,1711171.00000000,44.62734000,USDT,44.50755771,44.52173500,USDT,0.17803023,0.17808700,Wallet,"",""
57173144,2025-09-13 23:35:50,Spot Trading,Sell,716166726,2427053383,"","","",SOL,0.02500000,6.06489800,USDT,6.04900000,6.05092700,USDT,0.02419600,0.02420400,Wallet,"",""
57173144,2025-09-13 23:35:50,Spot Trading,Sell,716166726,2427053380,"","","",SOL,0.14000000,33.96342700,USDT,33.86600000,33.87678700,USDT,0.13546400,0.13550700,Wallet,"",""
57173144,2025-09-13 23:36:39,Convert,Convert,"",2427050140,"","","",RENDER,0.00742500,0.03013260,USDT,0.03013065,0.03014020,USDT,0.00150654,0.00150700,Wallet,"",""
57173144,2025-09-13 23:36:39,Convert,Convert,"",2427050139,"","","",BONK,0.82000000,0.00002140,USDT,0.00002132,0.00002130,USDT,0.00000107,0.00000110,Wallet,"",""
57173144,2025-09-14 01:47:48,Spot Trading,Sell,44824646,2427067728,"","","",RENDER,16.94000000,66.10559600,USDT,67.98022000,68.01612600,USDT,0.16995055,0.17004000,Wallet,"",""
57173144,2025-09-14 01:52:10,Spot Trading,Sell,44824646,2427069379,"","","",RENDER,0.04000000,0.15609300,USDT,0.16052000,0.16060500,USDT,0.00040130,0.00040200,Wallet,"",""
57173144,2025-09-14 01:57:28,Spot Trading,Sell,702106543,2427067982,"","","",DOGE,98.00000000,27.30185900,USDT,28.28084000,28.29577800,USDT,0.07070210,0.07073900,Wallet,"",""
57173144,2025-09-14 11:20:37,Spot Trading,Buy,61170034,2427096540,"","","",WIF,46.88000000,43.58644400,USDT,44.86416000,44.88785700,WIF,0.18752000,0.17434600,Wallet,"",""
57173144,2025-09-14 11:20:37,Spot Trading,Buy,61170034,2427096541,"","","",WIF,135.84000000,126.29655500,USDT,130.13472000,130.20345600,WIF,0.54336000,0.50518600,Wallet,"",""
57173144,2025-09-15 02:19:07,Spot Trading,Sell,1293664640,2427150895,"","","",ETH,0.05280000,239.01610900,USDT,243.75912000,243.83965100,USDT,0.97503648,0.97535900,Wallet,"",""
57173144,2025-09-15 02:20:01,Spot Trading,Sell,702655220,2427151870,"","","",DOGE,74.00000000,19.87858800,USDT,20.74960000,20.75645500,USDT,0.05187400,0.05189100,Wallet,"",""
57173144,2025-09-15 06:22:19,Convert,Convert,"",2427157857,"","","",DOGE,24.94800000,6.70177050,USDT,6.96173940,6.96403930,USDT,0.34808697,0.34820200,Wallet,"",""
57173144,2025-09-16 04:30:02,Spot Trading,Sell,1294019063,2427245204,"","","",ETH,0.01760000,79.26273700,USDT,79.40891200,79.44257900,USDT,0.19852228,0.19860600,Wallet,"",""
57173144,2025-09-16 15:58:12,Convert,Convert,2089950765773802068,3662154,"","","",USDT,100.00000000,100.04239700,ETH,0.02132491,96.03811000,ETH,0.00103594,4.66542300,Wallet,"",""
57173144,2025-09-16 15:58:51,Convert,Convert,2089951100781257394,3662155,"","","",ADA,53.38560000,47.01619000,ETH,0.00982699,44.25648400,ETH,0.00055438,2.49668600,Wallet,"",""
57173144,2025-09-16 15:59:42,Convert,Convert,2089951547457849502,3662157,"","","",SUI,8.26760000,29.77437400,USDT,28.13694201,28.14887100,USDT,1.59739235,1.59807000,Wallet,"",""
57173144,2025-09-16 18:51:34,Spot Trading,Sell,61457205,2427293026,"","","",WIF,91.40000000,87.91649500,USDT,84.63640000,84.67228300,USDT,0.21159100,0.21168100,Wallet,"",""
57173144,2025-09-17 00:06:29,Spot Trading,Sell,1294414022,2427308950,"","","",ETH,0.00550000,25.26003400,USDT,24.74956000,24.76070100,USDT,0.09899824,0.09904300,Wallet,"",""
57173144,2025-09-17 00:06:29,Spot Trading,Sell,1294414022,2427308951,"","","",ETH,0.00700000,32.14913400,USDT,31.49944000,31.51361900,USDT,0.12599776,0.12605400,Wallet,"",""
57173144,2025-09-17 00:09:44,Spot Trading,Buy,1544673715,2427308429,"","","",BTC,0.00059000,68.71641900,USDT,68.95045030,68.98148800,BTC,0.00000236,0.27486600,Wallet,"",""
57173144,2025-09-17 00:10:07,Spot Trading,Buy,1294414733,2427310467,"","","",ETH,0.01550000,71.18736700,USDT,69.76968500,69.80109200,ETH,0.00006200,0.28474900,Wallet,"",""
57173144,2025-09-17 00:11:03,Spot Trading,Buy,61886710,2427309980,"","","",WIF,36.10000000,34.69947200,USDT,34.76430000,34.77994900,WIF,0.14440000,0.13879800,Wallet,"",""
57173144,2025-09-17 00:11:36,Spot Trading,Buy,716938728,2427307585,"","","",SOL,0.29600000,72.47780500,USDT,69.97144000,70.00293800,SOL,0.00118400,0.28991100,Wallet,"",""
57173144,2025-09-17 00:12:04,Spot Trading,Buy,76858107,2427309554,"","","",QNT,0.57400000,58.68675000,USDT,59.91412000,59.94109000,QNT,0.00143500,0.14671700,Wallet,"",""
57173144,2025-09-17 03:53:37,Spot Trading,Buy,61942227,2427329676,"","","",WIF,63.20000000,60.74810500,USDT,59.78720000,59.81411300,WIF,0.25280000,0.24299200,Wallet,"",""
57173144,2025-09-17 23:24:06,Spot Trading,Sell,62293555,2427454122,"","","",WIF,47.00000000,45.17659700,USDT,44.97900000,44.99924700,USDT,0.17991600,0.17999700,Wallet,"",""
57173144,2025-09-17 23:41:25,Spot Trading,Buy,1545337351,2427454928,"","","",BTC,0.00031000,36.10523700,USDT,36.13817250,36.15444000,BTC,0.00000124,0.14442100,Wallet,"",""
57173144,2025-09-17 23:41:25,Spot Trading,Buy,1545337351,2427454929,"","","",BTC,0.00020000,23.29370100,USDT,23.31495000,23.32544500,BTC,8.0E-7,0.09317500,Wallet,"",""
57173144,2025-09-17 23:43:23,Spot Trading,Buy,259349619,2427456380,"","","",XRP,19.30000000,59.54034300,USDT,59.30504000,59.33173600,XRP,0.07720000,0.23816100,Wallet,"",""
57173144,2025-09-18 01:13:48,Convert,Convert,2090979290182112437,3664589,"","","",BTC,0.00038578,45.18919000,XRP,13.76782450,42.35353600,XRP,0.79788450,2.45450800,Wallet,"",""
57173144,2025-09-18 01:15:31,Convert,Convert,2090980166355445383,3664595,"","","",BTC,0.00025802,30.22374100,ETH,0.00618114,28.37093200,ETH,0.00034667,1.59118700,Wallet,"",""
57173144,2025-09-18 01:21:00,Spot Trading,Buy,94598255,2427532529,"","","",SOL,0.10000000,24.76371400,BTC,0.00021132,24.75343400,SOL,0.00040000,0.09905500,Wallet,"",""
57173144,2025-09-18 15:56:33,Spot Trading,Sell,717346777,2427698160,"","","",SOL,0.01400000,3.46692000,USDT,3.47634000,3.47678100,USDT,0.00869085,0.00869200,Wallet,"",""
57173144,2025-09-18 15:56:41,Spot Trading,Sell,76862340,2427695962,"","","",QNT,0.18900000,19.02066900,USDT,19.14192000,19.14434800,USDT,0.07656768,0.07657700,Wallet,"",""
57173144,2025-09-18 15:56:41,Spot Trading,Sell,76862340,2427695963,"","","",QNT,0.04600000,4.62936900,USDT,4.65888000,4.65947100,USDT,0.01863552,0.01863800,Wallet,"",""
57173144,2025-09-18 15:58:47,Spot Trading,Sell,717346777,2427696489,"","","",SOL,0.25700000,63.64274400,USDT,63.81567000,63.82376500,USDT,0.15953918,0.15955900,Wallet,"",""
57173144,2025-09-18 16:20:37,Spot Trading,Sell,1295140289,2427697282,"","","",ETH,0.00800000,36.71935200,USDT,36.87176000,36.87643700,USDT,0.09217940,0.09219100,Wallet,"",""
57173144,2025-09-18 16:22:19,Spot Trading,Sell,1295132886,2427700742,"","","",ETH,0.00110000,5.04891100,USDT,5.07365100,5.07429500,USDT,0.01268413,0.01268600,Wallet,"",""
57173144,2025-09-18 16:23:01,Spot Trading,Sell,76862366,2427700764,"","","",QNT,0.18100000,18.21556200,USDT,18.33168000,18.33400500,USDT,0.07332672,0.07333600,Wallet,"",""
57173144,2025-09-18 16:23:42,Spot Trading,Sell,1295132886,2427701734,"","","",ETH,0.00300000,13.76975700,USDT,13.83723000,13.83898500,USDT,0.03459308,0.03459700,Wallet,"",""
57173144,2025-09-18 16:24:45,Spot Trading,Buy,1545766102,2427699751,"","","",BTC,0.00023000,26.94155700,USDT,27.06866320,27.07209700,BTC,9.2E-7,0.10776600,Wallet,"",""
57173144,2025-09-18 16:25:37,Spot Trading,Buy,259530654,2427701218,"","","",XRP,14.70000000,45.22115900,USDT,45.76404000,45.76984500,XRP,0.03675000,0.11305300,Wallet,"",""
57173144,2025-09-18 16:46:40,Spot Trading,Sell,717350152,2427701508,"","","",SOL,0.07500000,18.57278500,USDT,18.66825000,18.67061800,USDT,0.04667063,0.04667700,Wallet,"",""
57173144,2025-09-18 17:58:20,Deposit,Crypto Deposit,2427713952,2427713952,XRP,300.00000000,922.88079600,"","","","","","","","","",Wallet,"",""
57173144,2025-09-18 18:02:00,Deposit,Crypto Deposit,2427705914,2427705914,ETH,0.10000000,458.99190500,"","","","","","","","","",Wallet,"",""
57173144,2025-09-18 18:02:20,Deposit,Crypto Deposit,2427705809,2427705809,SOL,0.61330545,151.87720500,"","","","","","","","","",Wallet,"",""
57173144,2025-09-18 18:58:52,Spot Trading,Sell,1295192105,2427723086,"","","",ETH,0.04530000,207.92333300,USDT,208.89777900,208.92427800,USDT,0.83559112,0.83569700,Wallet,"",""
57173144,2025-09-18 18:58:55,Spot Trading,Buy,717379605,2427722507,"","","",SOL,0.31400000,77.75806100,USDT,78.70096000,78.71094300,SOL,0.00125600,0.31103200,Wallet,"",""
57173144,2025-09-18 18:58:59,Spot Trading,Buy,149385190,2427723090,"","","",HBAR,854.00000000,210.51707200,USDT,212.56914000,212.59610400,HBAR,3.41600000,0.84206800,Wallet,"",""
57173144,2025-09-18 18:59:10,Spot Trading,Buy,124694854,2427723734,"","","",SUI,6.90000000,26.87411000,USDT,27.40404000,27.40751600,SUI,0.02760000,0.10749600,Wallet,"",""
57173144,2025-09-18 19:03:01,Spot Trading,Sell,259552359,2427724554,"","","",XRP,200.00000000,615.25386400,USDT,622.00000000,622.07890100,USDT,2.48800000,2.48831600,Wallet,"",""
57173144,2025-09-18 19:03:11,Spot Trading,Buy,1545814525,2427722104,"","","",BTC,0.00200000,234.27440500,USDT,235.56842000,235.59830200,BTC,0.00000800,0.93709800,Wallet,"",""
57173144,2025-09-18 19:03:12,Spot Trading,Buy,109562698,2427724141,"","","",ARB,400.00000000,209.88546800,USDT,211.28000000,211.30680100,ARB,1.60000000,0.83954200,Wallet,"",""
57173144,2025-09-18 19:03:14,Spot Trading,Buy,5820935,2427722107,"","","",HYPE,2.80000000,164.01211700,USDT,168.42000000,168.44136400,HYPE,0.01120000,0.65604800,Wallet,"",""
57173144,2025-09-19 09:27:40,Convert,Convert,2091975997472692837,3666860,"","","",SUI,6.87240000,25.01290300,QNT,0.23411996,23.02976200,QNT,0.01314027,1.29257400,Wallet,"",""
57173144,2025-09-19 09:28:34,Spot Trading,Sell,717468055,2427800811,"","","",SOL,0.18700000,44.60935700,USDT,45.44287000,45.46768200,USDT,0.18177148,0.18187100,Wallet,"",""
57173144,2025-09-19 09:28:34,Spot Trading,Sell,717468055,2427800810,"","","",SOL,0.19400000,46.27922600,USDT,47.14588000,47.17162200,USDT,0.18858352,0.18868600,Wallet,"",""
57173144,2025-09-20 10:38:39,Convert,Convert,2092754752352872416,3668238,"","","",QNT,0.71939746,70.53588400,USDT,64.88137899,64.90574500,USDT,4.74978608,4.75157000,Wallet,"",""
57173144,2025-09-20 10:41:09,Spot Trading,Buy,717642815,2427882737,"","","",SOL,0.52500000,125.78605100,USDT,124.63500000,124.68180700,SOL,0.00210000,0.50314400,Wallet,"",""
57173144,2025-09-22 00:50:54,Spot Trading,Sell,717643104,2427995805,"","","",SOL,0.14300000,31.53099300,USDT,33.16027000,33.19270800,USDT,0.13264108,0.13277100,Wallet,"",""
